,channelTitle,channelId,video_id,publishedAt,viewCount,likeCount,dislikeCount,commentCount
39,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,Nzq1mc948jM,2020-08-30T12:29:00Z,326820,14175,138,95
40,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,2sKIB0yBD50,2020-08-29T16:33:46Z,247232,9589,126,70
41,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,H23jmkpv1kQ,2020-08-28T11:39:15Z,177398,7851,97,96
42,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,1lwq-vlq-8w,2020-08-26T13:28:51Z,330495,14875,92,196
43,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,L1YRLJjgGyo,2020-08-25T13:00:55Z,170277,7930,100,110
44,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,FGyiIMIH8w8,2020-08-24T16:41:09Z,437067,18661,173,219
45,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,eFaL6GzSjuo,2020-08-23T14:45:07Z,379476,16985,266,336
46,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,CT0zn4zm3Hw,2020-08-21T04:26:33Z,535635,26156,1849,1568
47,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,Kv7gr0ubcxg,2020-08-19T13:20:12Z,317592,13156,97,144
48,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,Wx28jAyCpVw,2020-08-17T12:44:41Z,454831,16936,195,217
49,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,jGic9fABovE,2020-08-16T12:07:15Z,257127,9430,132,59
50,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,JHSy6Y_SEoc,2020-08-15T20:40:08Z,591922,14539,156,144
51,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,LXUhnXMoKm0,2020-08-15T10:15:32Z,260636,9761,77,34
52,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,8dNFZkHZYR8,2020-08-14T12:08:15Z,211510,9312,111,66
53,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,gF40HZvnRYU,2020-08-13T10:08:45Z,252034,9893,120,86
54,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,QIfAwXgejU4,2020-08-12T12:05:32Z,191712,8871,61,108
