,channelTitle,channelId,video_id,publishedAt,viewCount,likeCount,dislikeCount,commentCount
173,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,EUAR4S8reMA,2020-04-05T19:09:03Z,68985,2478,21,12
174,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,FqvSkQg3iYU,2020-04-04T19:20:11Z,45861,2072,18,13
175,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,r6gKkBhcMTI,2020-04-04T13:39:57Z,28676,2126,8,6
176,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,9aGg62rdMtc,2020-03-31T17:39:29Z,50851,2009,12,11
177,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,EMG_djVxWJ0,2020-03-30T12:45:34Z,41041,2102,19,12
178,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,MjVSqOxUNIg,2020-03-29T14:48:44Z,221349,6957,77,35
179,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,_FwSD1v8b-o,2020-03-28T15:57:57Z,62239,2443,10,20
180,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,NCEVrN2Xfa0,2020-03-26T21:13:11Z,51616,1860,15,11
181,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,B2h4Q_HeHkM,2020-03-24T14:54:33Z,176572,4410,46,36
182,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,3jKqZ2KvbVg,2020-03-23T20:12:35Z,59249,2080,22,5
183,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,5vZEHIi8Pvw,2020-03-23T12:44:57Z,7480,715,0,5
184,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,aGWjZXSXQi8,2020-03-21T18:26:13Z,86333,2875,20,11
185,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,MHM0E7TCec0,2020-03-20T20:37:42Z,28603,1569,10,5
186,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,VrQLfwNbYlM,2020-03-19T17:39:48Z,32778,1703,7,10
187,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,5XYsAP6bQD0,2020-03-18T11:00:15Z,37671,1854,6,19
188,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,0urC4Ht_sB0,2020-03-16T19:37:53Z,69420,2537,21,16
189,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,WNRDG3gTffU,2020-03-15T08:48:24Z,27868,1479,8,6
190,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,BXhW9BuejlY,2020-03-14T19:50:45Z,44848,2014,14,6
191,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,V66JNmjWeHQ,2020-03-12T19:44:18Z,43255,1948,11,5
192,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,Spfvf6JHBN0,2020-03-12T13:42:13Z,31229,1655,6,5
193,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,-Nq2Yqj6s-c,2020-03-09T13:42:06Z,46001,2108,14,10
194,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,f-4a3kQ0IFQ,2020-03-06T23:12:28Z,51053,2078,13,13
195,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,sKd6zLewnAY,2020-03-06T09:48:08Z,62981,2230,13,10
196,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,SSkSPZGm4lM,2020-03-05T13:00:33Z,63741,2421,28,8
197,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,-hJhYPKAXFI,2020-03-03T20:59:33Z,36006,1604,16,11
198,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,A07YUUibtB4,2020-03-03T00:28:40Z,43718,1565,18,7
199,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,exoH-cL2DZA,2020-03-01T19:05:34Z,65564,2564,14,39
200,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,Os6_HtJScss,2020-03-01T07:55:09Z,37258,1678,7,4
201,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,hCMFZ83PBlU,2020-02-29T18:44:27Z,38889,1855,7,4
202,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,ICWd4VPFifM,2020-02-28T20:26:58Z,29044,1674,4,9
203,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,mxtMCdMjpdg,2020-02-27T13:17:24Z,91147,4714,18,63
204,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,Pnb9pllOC9s,2020-02-23T15:04:29Z,38383,1769,8,5
205,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,ZUvaXmzUTJA,2020-02-21T18:58:18Z,42368,1763,7,4
206,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,Vn3Pb9FHc1s,2020-02-19T14:44:15Z,41388,2332,6,14
207,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,uz8zJFyE4ho,2020-02-18T20:57:13Z,66594,2355,27,18
208,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,Ml4uwtsChkg,2020-02-17T01:09:57Z,46772,1922,18,11
209,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,hJawEEAff1E,2020-02-16T14:59:04Z,40516,2012,38,5
210,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,02U0eZ14aqw,2020-02-13T17:05:40Z,42744,2037,13,15
211,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,JtHNhCe6Ltc,2020-02-12T16:57:33Z,101771,4059,35,24
212,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,iyhwNHQ-YN4,2020-02-11T20:37:26Z,34130,1815,8,3
213,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,wer6BtjU1T8,2020-02-09T13:44:43Z,28116,1936,6,10
214,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,sLcvICnuwWE,2020-02-04T12:22:57Z,29586,2013,4,13
215,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,DXJqjJfbyDc,2020-02-03T15:06:22Z,25435,1725,6,8
216,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,m9-PzGb_A0Q,2020-01-30T13:40:21Z,27524,1533,5,6
217,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,CAzh-JTqxOY,2020-01-23T18:46:06Z,34669,1823,5,16
218,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,Mh_w6wd_PTs,2020-01-19T02:11:40Z,85539,3226,37,30
219,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,FHSoJnGp_Sk,2020-01-15T13:57:00Z,37299,1864,7,5
220,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,nwFvRWu6jkU,2020-01-14T11:59:02Z,15265,1090,5,6
221,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,T84oFic4p0I,2020-01-13T22:08:11Z,61439,2425,43,16
222,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,XFYA0mFrBUE,2020-01-11T12:00:09Z,16594,1327,7,6
223,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,js9f8dUJQgs,2020-01-10T13:41:41Z,25618,1575,4,4
224,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,j-LNfjH1_Uw,2020-01-07T00:24:35Z,66852,2395,36,31
225,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,UL6br6lAnfI,2020-01-06T12:41:15Z,30268,1715,9,7
226,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,qMKET5fe-YE,2019-12-27T17:42:33Z,154295,3720,27,35
227,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,w9FiTYVmXEw,2019-12-27T03:06:06Z,20004,1069,8,13
228,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,fCGMDQd5DJc,2019-12-22T01:14:13Z,55171,2174,25,16
229,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,kP21aViNZRc,2019-12-21T10:11:30Z,12555,842,6,2
230,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,2UYLjFtFsWQ,2019-12-20T17:38:29Z,59904,2602,8,37
231,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,QaWa1Zk9qhs,2019-12-18T17:52:21Z,26848,1570,7,18
232,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,MOplu1s6URY,2019-12-15T13:48:39Z,15434,966,6,4
233,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,4AYUoG_Iw6g,2019-12-13T21:53:17Z,18314,1046,2,4
234,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,fX9Sl-n_BaY,2019-12-13T12:34:35Z,26315,1278,2,7
235,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,xvgTTUwt82Y,2019-12-11T19:17:52Z,17443,937,2,7
236,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,HbOKke3L0zQ,2019-12-10T17:56:10Z,12419,820,4,10
237,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,u2eAr-IjnvY,2019-12-09T12:49:36Z,14843,959,5,4
238,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,1gls0Cbr8b4,2019-12-06T14:43:59Z,17648,1171,4,4
239,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,lUHT0PM28_E,2019-12-04T11:26:31Z,19322,1100,5,8
240,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,u70fiM23QV4,2019-12-03T16:35:39Z,24903,1905,8,8
241,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,t86T4di_g30,2019-11-28T16:43:17Z,39107,1975,8,25
242,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,IjsSt4AUffU,2019-11-22T00:27:40Z,55192,2216,21,16
243,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,NQJqJKik9J0,2019-11-18T12:02:10Z,10833,773,4,5
244,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,c3l7m5gB-no,2019-11-15T18:38:14Z,9186,607,4,6
245,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,0Et_8YUTKKY,2019-11-14T12:33:08Z,15035,869,7,4
246,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,ydA1bj8g9Ag,2019-11-12T18:00:29Z,21535,733,16,5
247,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,EQGU_tg9KcY,2019-11-10T11:58:30Z,13743,815,4,4
248,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,cjRKP8PWaSU,2019-11-08T18:06:21Z,21625,1118,5,14
249,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,NQJ1fYSZATE,2019-11-08T13:34:05Z,16848,1163,4,12
250,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,a2ryR3JySoU,2019-11-08T06:48:28Z,10236,669,2,3
251,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,xadp7oGqCPI,2019-11-06T18:24:45Z,16424,816,7,9
252,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,Wjsay4hyZP8,2019-11-03T13:51:46Z,8255,606,2,4
253,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,p3YHbELSpV0,2019-11-02T11:48:59Z,14944,773,6,3
254,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,DdlJfAoL1QQ,2019-10-28T15:18:56Z,15830,1112,2,9
255,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,2AivDLuiNFw,2019-10-27T08:23:32Z,8905,592,3,0
256,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,KxAFdgOVX9o,2019-10-25T18:35:07Z,13903,730,5,3
257,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,MjZcNOgx2DU,2019-10-23T20:49:34Z,14573,790,6,3
258,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,EtbFr7GQ2EY,2019-10-23T16:39:50Z,41577,1668,13,8
259,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,zgIy6Dxiwyk,2019-10-22T17:38:06Z,41703,1289,7,7
260,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,6TT5GI2po8o,2019-10-22T10:45:04Z,7285,511,1,6
261,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,uEeap6-kYn0,2019-10-20T12:47:50Z,21317,884,5,4
262,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,h5XeIWKD9jg,2019-10-19T08:16:16Z,9846,573,3,2
263,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,VZ7OsYhCrK8,2019-10-18T11:37:30Z,19216,971,15,4
264,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,iC5PR51t8lI,2019-10-13T15:40:22Z,55008,1797,10,16
265,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,VDUXqMl1ykk,2019-10-12T18:20:17Z,34136,1291,14,4
266,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,7M6w5odDeFA,2019-10-09T13:46:52Z,5805,431,6,1
267,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,JDwxwfSVllE,2019-10-09T08:43:04Z,35056,1216,24,11
268,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,W5uabeCMybA,2019-10-08T17:49:02Z,11246,641,5,3
269,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,OnXfqVN2PXM,2019-10-06T14:01:58Z,9226,650,4,7
270,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,MeqQe7VUADE,2019-10-05T12:11:14Z,12001,706,3,3
271,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,5wB8D6gZAUc,2019-10-03T12:01:16Z,16840,848,7,9
272,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,q9n3KgaLuF8,2019-09-30T20:17:16Z,33924,1251,11,31
273,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,-g2bbILg9-s,2019-09-26T11:43:58Z,8840,641,5,2
274,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,axJWxgzspT8,2019-09-21T13:43:14Z,9823,596,8,6
275,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,DuaOdBa5H2M,2019-09-20T12:44:22Z,7602,551,2,6
276,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,UTgl_x9oMOY,2019-09-18T10:44:02Z,10105,629,1,3
277,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,kirn_k3Fsl8,2019-09-17T17:21:04Z,9994,716,2,4
278,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,NwV_6z9NtBw,2019-09-15T04:08:19Z,9846,591,2,5
279,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,r7vcPgpCrKQ,2019-09-13T15:15:59Z,27208,1157,2,18
280,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,Lgwi3n-AhKQ,2019-09-13T13:03:16Z,9732,649,6,1
281,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,-wG3tGJhP0I,2019-09-04T19:36:10Z,10179,681,3,2
282,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,a5qfXadUO0o,2019-09-04T11:35:53Z,4082,446,1,0
283,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,vyJQTgggB3o,2019-09-02T10:51:34Z,12860,718,4,4
284,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,VCAbr-92WyA,2019-09-01T14:49:50Z,75737,2442,23,60
285,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,h8h5ySlAZto,2019-09-01T06:17:51Z,13455,676,4,2
286,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,80twWbhLHtQ,2019-08-29T10:18:52Z,14343,980,7,6
287,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,my58Kidkf8c,2019-08-21T10:39:09Z,5540,541,3,2
288,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,Lfxtj5SaPGM,2019-08-19T10:08:11Z,12006,737,3,4
289,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,9orvh9M2dvc,2019-08-17T11:39:58Z,9737,711,2,9
290,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,3aFqTck9dzM,2019-08-15T09:36:47Z,24355,1255,11,8
291,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,DCQRHZp5N4Y,2019-08-14T11:37:55Z,10783,805,3,4
292,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,XKDSQuJLLV0,2019-08-13T11:41:59Z,11603,834,4,5
293,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,ZAq4u4aDI1o,2019-08-11T08:00:03Z,10058,1070,2,74
294,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,eUNkWpyLU5c,2019-08-10T06:41:08Z,17637,913,10,9
295,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,WqcoGVZYSWI,2019-08-09T00:39:14Z,46286,1916,15,14
296,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,jvZxT9s_fmM,2019-08-08T11:03:26Z,13305,1008,13,3
297,Flare Ch. 不知火フレア,UCvInZx9h3jC2JzsIzoOebWg,iSrfBezoLT8,2019-08-07T12:06:23Z,57171,3494,43,60
