,channelTitle,channelId,video_id,publishedAt,viewCount,likeCount,dislikeCount,commentCount
38,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,YkTn0USLSAI,2020-09-05T11:12:03Z,204738,9555,1024,302
39,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,2G_jlBNnOP8,2020-09-04T11:57:07Z,76078,5316,32,43
40,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,CAR0p1nei7Y,2020-09-04T06:51:41Z,159412,10896,93,105
41,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,Ca16hjp9_9Y,2020-09-02T18:08:54Z,178274,9531,70,84
42,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,RLu9SHJYtSE,2020-08-31T13:48:33Z,238935,11985,112,79
43,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,UBSx4qqeikY,2020-08-31T11:00:11Z,574393,42823,228,1687
44,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,H7lnCNI9Pac,2020-08-30T11:42:27Z,246412,11367,120,86
45,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,aUsU3U4PU-w,2020-08-29T17:27:28Z,526894,22104,141,495
46,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,p-ZgKJtb638,2020-08-28T12:00:44Z,116832,6900,47,63
47,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,LrkL7PPQ4dU,2020-08-27T07:17:59Z,172008,9854,59,119
48,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,ArdDlKlHovI,2020-08-26T15:03:03Z,230817,11626,81,99
49,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,4ueJKn8JgRc,2020-08-25T14:18:56Z,112985,7242,47,52
50,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,f_NdCEwm6_s,2020-08-23T13:03:47Z,128144,7469,35,71
51,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,CteEsLhSgvs,2020-08-22T16:05:17Z,186408,8640,67,56
52,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,fMhiD4oxkg4,2020-08-21T09:37:49Z,98151,6402,31,99
53,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,flThlORUle0,2020-08-19T13:06:28Z,216542,10529,110,139
54,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,RBNxWeorDEM,2020-08-18T16:54:30Z,279935,13874,70,220
